Date,Site,Staff Reported Positive Tests,# of Currently Positive Staff, Staff Deaths,Staff Recovered,Housing type,Isolation Inmates,Positive Inmates,Confirmed Inmate Deaths,Pending Results,Recovered Inmates,Daily Recovered,N1,N2,B.1.1.7 (Alpha),B.1.351 (Beta),P.1 (Gamma),B.1.617 (Delta),B.1.427/B.1.429 (Epsilon),N679K/Q954H (Omicron),Presumptive Cases,Average Presumptive Cases,Y,X
11/1/21,PCI,197,2,1,194,OPEN BAY,0,0,35,0,1017,,53.8,34,0,0,0,1,1,,2,2,39.81120361,-83.16169676
11/8/21,PCI,197,1,1,195,OPEN BAY,0,0,35,12,1011,,27.2,20,0,0,0,1,1,,1,2,39.81120361,-83.16169676
11/15/21,PCI,198,1,1,196,OPEN BAY,0,0,35,1,1012,,101,101,0,0,0,1,1,,1,2,39.81120361,-83.16169676
11/22/21,PCI,198,0,1,197,OPEN BAY,0,0,35,1,1002,,21.1,20.6,0,0,0,1,1,,0,0,39.81120361,-83.16169676
11/29/21,PCI,200,2,1,197,OPEN BAY,0,0,35,1,997,,115,97.3,0,0,0,1,1,,2,2,39.81120361,-83.16169676
12/6/21,PCI,204,3,1,200,OPEN BAY,0,0,35,2,987,,23.8,14.7,0,0,0,1,1,,3,5,39.81120361,-83.16169676
12/13/21,PCI,211,8,1,202,OPEN BAY,1,1,36,2,983,,11.6,3.52,0,0,0,1,1,,9,8,39.81120361,-83.16169676
12/20/21,PCI,214,6,1,207,OPEN BAY,2,2,36,3,977,,152,134,0,0,0,1,1,,8,7,39.81120361,-83.16169676
12/27/21,PCI,216,8,1,207,OPEN BAY,3,3,36,0,973,,129,168,0,0,0,1,1,1,11,10,39.81120361,-83.16169676
1/3/22,PCI,231,20,1,210,OPEN BAY,2,2,36,0,973,,146,171,0,0,0,1,1,1,22,15,39.81120361,-83.16169676
1/10/22,PCI,252,33,1,218,OPEN BAY,9,8,36,4,969,,13.5,0,0,0,0,0,0,0,41,32,39.81120361,-83.16169676
1/17/22,PCI,272,35,1,236,OPEN BAY,23,23,36,3,966,,140,140,,,,,,,58,50,39.81120361,-83.16169676
9/4/20,RCI,7,1,0,6,,0,0,0,16,0,,0,0,,,,,,,1,1,39.375121,-83.00948914
9/9/20,RCI,7,0,0,7,,0,0,0,9,0,0,0,0,,,,,,,0,1,39.375121,-83.00948914
9/15/20,RCI,7,0,0,7,,0,0,0,4,0,0,0,0,,,,,,,0,0,39.375121,-83.00948914
9/22/20,RCI,7,0,0,7,,0,0,0,4,0,0,0,0,,,,,,,0,0,39.375121,-83.00948914
9/29/20,RCI,8,1,0,7,,0,0,0,0,0,0,9.65,5.31,,,,,,,1,1,39.375121,-83.00948914
10/6/20,RCI,10,3,0,7,,1,1,0,0,0,0,92.3,67.9,,,,,,,4,3,39.375121,-83.00948914
10/13/20,RCI,13,6,0,7,,4,2,0,3,1,0,290,259,,,,,,,8,10,39.375121,-83.00948914
10/20/20,RCI,26,15,0,11,,12,9,0,6,1,0,352,359,,,,,,,24,19,39.375121,-83.00948914
10/27/20,RCI,33,13,0,20,,12,8,0,4,9,0,824,923,,,,,,,21,20,39.375121,-83.00948914
11/3/20,RCI,46,17,0,29,,13,12,0,1,17,7,1240,1200,,,,,,,29,36,39.375121,-83.00948914
11/10/20,RCI,68,30,0,38,,16,10,0,7,28,8,625,617,,,,,,,40,49,39.375121,-83.00948914
11/17/20,RCI,83,27,0,56,,9,6,0,5,34,4,184,236,,,,,,,33,42,39.375121,-83.00948914
11/24/20,RCI,91,22,0,69,,4,3,0,4,39,1,21.4,4.03,,,,,,,25,35,39.375121,-83.00948914
12/1/20,RCI,94,11,0,83,,1,1,0,0,41,0,4.26,5.98,,,,,,,12,23,39.375121,-83.00948914
12/8/20,RCI,103,12,0,91,,0,0,0,11,41,0,3.77,0,,,,,,,12,14,39.375121,-83.00948914
12/15/20,RCI,108,5,0,103,,0,0,0,8,41,0,0,0,,,,,,,5,11,39.375121,-83.00948914
12/22/20,RCI,115,8,0,107,,0,0,0,3,40,0,0,0,,,,,,,8,8,39.375121,-83.00948914
12/29/20,RCI,123,12,0,111,,0,0,0,0,40,0,10.3,0,,,,,,,12,13,39.375121,-83.00948914
1/4/21,RCI,130,8,0,122,,0,0,0,3,40,0,0,0,,,,,,,8,14,39.375121,-83.00948914
1/11/21,RCI,132,5,0,127,,0,0,0,0,40,0,3.8,0,,,,,,,5,8,39.375121,-83.00948914
1/18/21,RCI,136,5,0,131,,0,0,0,3,40,0,7.32,4,,,,,,,5,5,39.375121,-83.00948914
1/25/21,RCI,139,3,0,136,,0,0,0,1,39,0,4.75,0,,,,,,,3,6,39.375121,-83.00948914
2/2/21,RCI,140,1,0,139,,1,1,0,1,38,0,0,0,,,,,,,2,2,39.375121,-83.00948914
2/8/21,RCI,141,1,0,140,,1,1,0,0,38,0,0,0,,,,,,,2,2,39.375121,-83.00948914
2/15/21,RCI,141,0,0,141,,1,1,0,0,37,0,8.21,0,,,,,,,1,1,39.375121,-83.00948914
2/22/21,RCI,141,0,0,141,,1,1,0,2,37,0,0,0,,,,,,,1,1,39.375121,-83.00948914
3/1/21,RCI,141,0,0,141,,0,0,0,3,37,0,0,0,,,,,,,0,0,39.375121,-83.00948914
3/8/21,RCI,142,1,0,141,,0,0,0,0,35,0,0,0,,,,,,,1,1,39.375121,-83.00948914
3/15/21,RCI,142,0,0,142,,0,0,0,14,35,0,0,0,,,,,,,0,1,39.375121,-83.00948914
3/22/21,RCI,144,1,0,143,,0,0,0,2,35,0,0,0,,,,,,,1,2,39.375121,-83.00948914
3/29/21,RCI,145,2,0,143,,0,0,0,1,35,0,0,0,,,,,,,2,1,39.375121,-83.00948914
4/5/21,RCI,147,2,0,145,,0,0,0,1,35,0,0,0,,,,,,,2,2,39.375121,-83.00948914
4/12/21,RCI,149,4,0,145,,0,0,0,1,35,0,0,0,,,,,,,4,3,39.375121,-83.00948914
4/19/21,RCI,149,0,0,149,,0,0,0,6,35,0,0,0,,,,,,,0,3,39.375121,-83.00948914
4/26/21,RCI,149,0,0,149,,0,0,0,1,35,,0,0,,,,,,,0,0,39.375121,-83.00948914
5/3/21,RCI,149,0,0,149,,0,0,0,0,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
5/10/21,RCI,149,0,0,149,,0,0,0,3,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
5/17/21,RCI,150,1,0,149,,0,0,0,0,34,,0,0,,,,,,,1,1,39.375121,-83.00948914
5/24/21,RCI,150,1,0,149,,0,0,0,0,34,,0,0,,,,,,,1,1,39.375121,-83.00948914
6/1/21,RCI,150,0,0,150,,0,0,0,0,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
6/7/21,RCI,150,0,0,150,,0,0,0,0,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
6/14/21,RCI,150,0,0,150,,0,0,0,2,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
6/21/21,RCI,150,0,0,150,,0,0,0,1,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
6/28/21,RCI,150,0,0,150,,0,0,0,0,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
7/6/21,RCI,151,0,0,151,,0,0,0,0,34,,0,0,,,,,,,0,0,39.375121,-83.00948914
7/12/21,RCI,152,1,0,151,,0,0,0,0,34,,0,0,0,0,,,,,1,1,39.375121,-83.00948914
7/19/21,RCI,152,0,0,152,,0,0,0,9,34,,0,0,0,0,,,,,0,0,39.375121,-83.00948914
7/26/21,RCI,152,0,0,152,,0,0,0,1,34,,0,0,,,,,,,153,0,39.375121,-83.00948914
8/2/21,RCI,152,0,0,152,,0,0,0,0,33,,24.6,7.39,0,0,,,,,0,0,39.375121,-83.00948914
8/9/21,RCI,152,0,0,152,,0,0,0,0,33,,0,0,0,0,0,0,0,,0,0,39.375121,-83.00948914
8/16/21,RCI,158,6,0,152,,0,0,0,3,33,,38,7.97,0,0,0,1,1,,6,2,39.375121,-83.00948914
8/23/21,RCI,170,15,0,155,,3,0,0,11,33,,83.1,0,0,0,0,1,1,,15,12,39.375121,-83.00948914
8/30/21,RCI,179,17,0,162,,2,2,0,0,33,,0,0,0,0,0,0,0,,19,18,39.375121,-83.00948914
9/7/21,RCI,188,16,0,172,,3,1,0,4,34,,5.07,0,0,0,0,1,1,,17,20,39.375121,-83.00948914
9/13/21,RCI,190,4,0,186,,1,1,0,0,33,,3.27,0,0,0,0,1,1,,5,9,39.375121,-83.00948914
9/20/21,RCI,195,7,0,188,CELLED,1,1,0,0,34,,0,0,0,0,0,0,0,,8,6,39.375121,-83.00948914
9/27/21,RCI,196,4,0,192,CELLED,1,1,0,2,34,,0,0,0,0,0,0,0,,5,6,39.375121,-83.00948914
10/4/21,RCI,199,5,0,194,CELLED,0,0,0,0,34,,0,0,0,0,0,0,0,,5,6,39.375121,-83.00948914
10/11/21,RCI,199,2,0,197,CELLED,0,0,0,0,34,,131,116,0,0,0,1,1,,2,2,39.375121,-83.00948914
10/18/21,RCI,200,2,0,198,CELLED,1,1,0,0,35,,187,150,0,0,0,1,1,,3,3,39.375121,-83.00948914
10/25/21,RCI,203,3,0,200,CELLED,0,0,0,0,36,,45,37.6,0,0,0,1,1,,3,4,39.375121,-83.00948914
11/1/21,RCI,206,4,0,202,CELLED,1,1,0,1,36,,33.8,27.9,0,0,0,1,1,,5,4,39.375121,-83.00948914
11/8/21,RCI,207,4,0,203,CELLED,0,0,0,6,37,,68.8,33.7,0,0,0,0,0,,4,4,39.375121,-83.00948914
11/15/21,RCI,214,9,0,205,CELLED,1,1,0,0,37,,68.3,52.2,0,0,0,1,1,,10,7,39.375121,-83.00948914
11/22/21,RCI,223,16,0,207,CELLED,1,1,0,0,37,,291,364,0,0,0,1,1,,17,16,39.375121,-83.00948914
11/29/21,RCI,230,14,0,216,CELLED,0,0,0,1,37,,73.3,53.4,0,0,0,1,1,,14,14,39.375121,-83.00948914
12/6/21,RCI,238,14,0,224,CELLED,0,0,0,1,36,,26.2,18.9,0,0,0,1,1,,14,16,39.375121,-83.00948914
12/13/21,RCI,240,10,0,230,CELLED,0,0,0,1,36,,21.7,6.31,0,0,0,1,1,,10,10,39.375121,-83.00948914
12/20/21,RCI,245,11,0,234,CELLED,0,0,0,1,35,,0,0,0,0,0,0,0,,11,10,39.375121,-83.00948914
12/27/21,RCI,249,15,0,234,CELLED,0,0,0,1,35,,3.19,3.66,0,0,0,0,0,1,15,14,39.375121,-83.00948914
1/3/22,RCI,252,17,0,235,CELLED,1,1,0,0,35,,25.9,25.5,0,0,0,1,1,1,18,17,39.375121,-83.00948914
1/10/22,RCI,264,29,0,235,CELLED,1,1,0,1,35,,190,104,0,0,0,0,0,1,30,27,39.375121,-83.00948914
1/17/22,RCI,285,38,0,247,CELLED,4,1,0,5,35,,383,553,,,,,,,39,34,39.375121,-83.00948914
9/4/20,RICI,4,0,0,4,,0,0,0,1,1,,16.5,17.2,,,,,,,0,0,40.78776625,-82.50040233
9/9/20,RICI,6,2,0,4,,1,1,0,1,1,0,158,356,,,,,,,3,2,40.78776625,-82.50040233
9/15/20,RICI,13,9,0,4,,4,3,0,4,1,0,1670,3090,,,,,,,12,8,40.78776625,-82.50040233
9/22/20,RICI,27,19,0,8,,35,28,0,18,1,0,1400,1400,,,,,,,47,25,40.78776625,-82.50040233
9/29/20,RICI,60,45,0,15,,70,51,0,29,24,15,609,426,,,,,,,96,71,40.78776625,-82.50040233
10/6/20,RICI,85,50,0,35,,82,79,0,3,36,0,216,156,,,,,,,129,122,40.78776625,-82.50040233
10/13/20,RICI,93,40,0,53,,52,52,0,0,63,-3,45.8,55.8,,,,,,,92,112,40.78776625,-82.50040233
10/20/20,RICI,96,10,0,86,,31,31,0,5,85,1,20.9,19.5,,,,,,,41,60,40.78776625,-82.50040233
10/27/20,RICI,97,10,0,87,,16,16,0,7,97,10,4.1,3.88,,,,,,,26,36,40.78776625,-82.50040233
11/3/20,RICI,101,7,0,94,,8,8,2,10,103,-1,2.74,0,,,,,,,15,16,40.78776625,-82.50040233
11/10/20,RICI,106,11,0,95,,1,1,2,7,105,0,0,0,,,,,,,12,11,40.78776625,-82.50040233
11/17/20,RICI,108,8,0,100,,1,0,2,11,106,0,0,0,,,,,,,8,11,40.78776625,-82.50040233
11/24/20,RICI,113,9,0,104,,1,0,6,38,105,0,0,0,,,,,,,9,10,40.78776625,-82.50040233
12/1/20,RICI,117,13,0,104,,3,1,6,10,105,0,0,0,,,,,,,14,11,40.78776625,-82.50040233
12/8/20,RICI,122,9,0,113,,1,1,6,9,104,0,0,0,,,,,,,10,11,40.78776625,-82.50040233
12/15/20,RICI,128,12,0,116,,0,0,6,15,105,0,0,0,,,,,,,12,12,40.78776625,-82.50040233
12/22/20,RICI,132,15,0,117,,0,0,6,2,103,-1,0,0,,,,,,,15,14,40.78776625,-82.50040233
12/29/20,RICI,133,16,0,117,,0,0,6,9,103,0,0,0,,,,,,,16,15,40.78776625,-82.50040233
1/4/21,RICI,134,15,0,119,,0,0,6,0,104,0,0,0,,,,,,,15,15,40.78776625,-82.50040233
1/11/21,RICI,139,5,0,134,,0,0,7,0,103,-1,0,0,,,,,,,5,6,40.78776625,-82.50040233
1/18/21,RICI,142,5,0,137,,0,0,7,0,102,0,0,0,,,,,,,5,5,40.78776625,-82.50040233
1/25/21,RICI,143,7,0,136,,0,0,7,0,101,0,0,0,,,,,,,7,7,40.78776625,-82.50040233
2/2/21,RICI,143,5,0,138,,0,0,7,4,101,0,0,0,,,,,,,5,5,40.78776625,-82.50040233
2/8/21,RICI,145,4,0,141,,0,0,7,0,101,0,0,0,,,,,,,4,5,40.78776625,-82.50040233
2/15/21,RICI,145,4,0,141,,0,0,7,0,100,0,0,0,,,,,,,4,4,40.78776625,-82.50040233
2/22/21,RICI,145,3,0,142,,0,0,7,0,100,0,0,0,,,,,,,3,3,40.78776625,-82.50040233
3/1/21,RICI,146,3,0,143,,0,0,7,0,99,0,0,0,,,,,,,3,3,40.78776625,-82.50040233
3/8/21,RICI,147,4,0,143,,0,0,7,3,97,-1,0,0,,,,,,,4,4,40.78776625,-82.50040233
3/15/21,RICI,147,1,0,146,,0,0,7,5,97,0,0,0,,,,,,,1,2,40.78776625,-82.50040233
3/22/21,RICI,147,1,0,146,,0,0,7,0,95,0,0,0,,,,,,,1,1,40.78776625,-82.50040233
3/29/21,RICI,147,1,0,146,,0,0,8,0,95,0,0,0,,,,,,,1,1,40.78776625,-82.50040233
4/5/21,RICI,147,1,0,146,,0,0,8,0,95,0,0,0,,,,,,,1,1,40.78776625,-82.50040233
4/12/21,RICI,148,2,0,146,,1,1,8,0,95,0,0,0,,,,,,,3,2,40.78776625,-82.50040233
4/19/21,RICI,149,2,0,147,,1,1,8,0,94,0,0,0,,,,,,,3,3,40.78776625,-82.50040233
4/26/21,RICI,149,2,0,147,,1,1,8,0,94,,0,0,,,,,,,3,3,40.78776625,-82.50040233
5/3/21,RICI,149,0,0,149,,0,0,8,0,96,,0,0,,,,,,,0,1,40.78776625,-82.50040233
5/10/21,RICI,149,0,0,149,,0,0,8,0,95,,0,0,,,,,,,0,0,40.78776625,-82.50040233
5/17/21,RICI,149,1,0,148,,0,0,8,0,95,,0,0,,,,,,,1,1,40.78776625,-82.50040233
5/24/21,RICI,149,0,0,149,,0,0,8,0,96,,0,0,,,,,,,0,1,40.78776625,-82.50040233
6/1/21,RICI,149,0,0,149,,0,0,8,0,95,,0,0,,,,,,,0,0,40.78776625,-82.50040233
6/7/21,RICI,151,2,0,149,,0,0,8,0,95,,0,0,,,,,,,2,1,40.78776625,-82.50040233
6/14/21,RICI,151,1,0,150,,0,0,8,0,95,,0,0,,,,,,,1,2,40.78776625,-82.50040233
6/21/21,RICI,151,1,0,150,,0,0,8,0,95,,0,0,,,,,,,1,1,40.78776625,-82.50040233
6/28/21,RICI,151,1,0,150,,0,0,8,0,95,,0,0,,,,,,,1,1,40.78776625,-82.50040233
7/6/21,RICI,151,0,0,151,,0,0,8,0,95,,0,0,,,,,,,0,0,40.78776625,-82.50040233
7/12/21,RICI,151,0,0,151,,0,0,8,0,94,,0,0,0,0,,,,,0,0,40.78776625,-82.50040233
7/19/21,RICI,151,0,0,151,,0,0,8,0,94,,0,0,0,0,,,,,0,0,40.78776625,-82.50040233
7/26/21,RICI,151,0,0,151,,0,0,8,0,94,,0,0,,,,,,,151,0,40.78776625,-82.50040233
8/2/21,RICI,154,3,0,151,,0,0,8,0,94,,0,0,0,0,,,,,3,1,40.78776625,-82.50040233
8/9/21,RICI,154,2,0,152,,0,0,8,0,94,,0,0,0,0,0,0,0,,2,3,40.78776625,-82.50040233
8/16/21,RICI,154,0,0,154,,0,0,8,1,94,,0,0,0,0,0,0,0,,0,0,40.78776625,-82.50040233
8/23/21,RICI,155,1,0,154,,0,0,8,1,94,,0,0,0,0,0,0,0,,1,0,40.78776625,-82.50040233
8/30/21,RICI,156,2,0,154,,0,0,8,9,95,,186,24.4,0,0,0,0,0,,2,2,40.78776625,-82.50040233
9/7/21,RICI,160,4,0,156,,0,0,8,5,94,,0,0,0,0,0,0,0,,4,2,40.78776625,-82.50040233
9/13/21,RICI,172,14,0,158,,0,0,8,5,94,,0,0,0,0,0,1,1,,14,12,40.78776625,-82.50040233
9/20/21,RICI,176,11,0,165,OPEN BAY,1,0,8,5,93,,6.19,0,0,0,0,0,0,,11,14,40.78776625,-82.50040233
9/27/21,RICI,179,7,0,172,OPEN BAY,0,0,8,4,93,,0,0,0,0,0,0,0,,7,9,40.78776625,-82.50040233
10/4/21,RICI,179,2,0,177,OPEN BAY,0,0,8,3,92,,11.6,0,0,0,0,1,1,,2,4,40.78776625,-82.50040233
10/11/21,RICI,180,4,0,176,OPEN BAY,2,2,8,4,92,,3,80.4,0,0,0,1,1,,6,4,40.78776625,-82.50040233
10/18/21,RICI,183,6,0,177,OPEN BAY,1,1,8,5,92,,3.89,0,0,0,0,1,1,,7,7,40.78776625,-82.50040233
10/25/21,RICI,185,5,0,180,OPEN BAY,0,0,8,4,93,,0,0,0,0,0,0,0,,5,5,40.78776625,-82.50040233
11/1/21,RICI,185,3,0,182,OPEN BAY,0,0,8,0,93,,0,0,0,0,0,1,1,,3,3,40.78776625,-82.50040233
11/8/21,RICI,187,4,0,183,OPEN BAY,0,0,8,7,93,,2.8,0,0,0,0,1,1,,4,4,40.78776625,-82.50040233
11/15/21,RICI,187,4,0,183,OPEN BAY,0,0,8,2,93,,115,86.1,0,0,0,1,1,,4,4,40.78776625,-82.50040233
11/22/21,RICI,190,5,0,185,OPEN BAY,3,3,8,8,92,,138,137,0,0,0,1,1,,8,6,40.78776625,-82.50040233
11/29/21,RICI,193,6,0,187,OPEN BAY,1,1,8,3,92,,617,427,0,0,0,1,1,,7,7,40.78776625,-82.50040233
12/6/21,RICI,203,17,0,186,OPEN BAY,2,2,8,5,92,,192,113,0,0,0,1,1,,19,13,40.78776625,-82.50040233
12/13/21,RICI,211,18,0,193,OPEN BAY,4,4,8,4,91,,19,10.8,0,0,0,1,1,,22,21,40.78776625,-82.50040233
12/20/21,RICI,216,11,0,205,OPEN BAY,2,2,8,10,90,,2.67,2.74,0,0,0,0,0,,13,19,40.78776625,-82.50040233
12/27/21,RICI,219,10,0,209,OPEN BAY,1,1,8,6,92,,97.7,142,0,0,0,0,0,0,11,12,40.78776625,-82.50040233
1/3/22,RICI,227,17,0,210,OPEN BAY,1,1,8,3,91,,719,887,0,0,0,0,0,1,18,13,40.78776625,-82.50040233
1/10/22,RICI,236,23,0,213,OPEN BAY,3,3,8,7,91,,383,296,0,0,0,0,0,1,26,21,40.78776625,-82.50040233
1/17/22,RICI,258,31,0,227,OPEN BAY,11,11,8,17,92,,6.2,9.05,,,,,,,42,29,40.78776625,-82.50040233
9/4/20,SCI,4,1,0,3,,0,0,0,5,2,,0,0,,,,,,,1,1,39.64190724,-82.6242251
9/9/20,SCI,4,0,0,4,,0,0,0,20,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
9/15/20,SCI,4,0,0,4,,0,0,0,5,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
9/22/20,SCI,4,0,0,4,,0,0,0,11,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
9/29/20,SCI,5,1,0,4,,0,0,0,6,2,0,0,0,,,,,,,1,0,39.64190724,-82.6242251
10/6/20,SCI,5,1,0,4,,1,0,0,3,2,0,0,0,,,,,,,1,1,39.64190724,-82.6242251
10/13/20,SCI,5,1,0,4,,0,0,0,2,2,0,0,0,,,,,,,1,1,39.64190724,-82.6242251
10/20/20,SCI,5,0,0,5,,1,0,0,7,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
10/27/20,SCI,5,0,0,5,,0,0,0,7,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
11/3/20,SCI,5,0,0,5,,0,0,0,2,2,0,0,0,,,,,,,0,0,39.64190724,-82.6242251
11/10/20,SCI,8,3,0,5,,0,0,0,3,2,0,84.8,101,,,,,,,3,1,39.64190724,-82.6242251
11/17/20,SCI,20,15,0,5,,8,0,0,11,2,0,406,415,,,,,,,15,10,39.64190724,-82.6242251
11/24/20,SCI,41,27,0,14,,43,23,0,28,2,0,192,61.5,,,,,,,50,33,39.64190724,-82.6242251
12/1/20,SCI,74,53,0,21,,73,54,0,27,12,0,149,229,,,,,,,107,92,39.64190724,-82.6242251
12/8/20,SCI,92,41,0,51,,34,25,0,9,49,27,51,16.1,,,,,,,66,98,39.64190724,-82.6242251
12/15/20,SCI,99,27,0,72,,43,25,0,19,54,1,19.4,0,,,,,,,52,60,39.64190724,-82.6242251
12/22/20,SCI,104,25,0,79,,25,24,0,9,70,7,0,0,,,,,,,49,57,39.64190724,-82.6242251
12/29/20,SCI,105,24,0,81,,12,9,0,4,85,-1,12,0,,,,,,,33,44,39.64190724,-82.6242251
1/4/21,SCI,110,27,0,83,,4,4,0,7,90,2,0,0,,,,,,,31,31,39.64190724,-82.6242251
1/11/21,SCI,115,32,0,83,,4,4,0,5,90,1,0,0,,,,,,,36,34,39.64190724,-82.6242251
1/18/21,SCI,117,10,0,107,,29,29,0,0,90,0,0,0,,,,,,,39,32,39.64190724,-82.6242251
1/25/21,SCI,120,8,0,112,,28,28,0,0,91,0,0,0,,,,,,,36,36,39.64190724,-82.6242251
2/2/21,SCI,123,10,0,113,,4,2,0,7,121,0,0,0,,,,,,,12,17,39.64190724,-82.6242251
2/8/21,SCI,125,9,0,116,,2,2,0,10,122,2,0,0,,,,,,,11,11,39.64190724,-82.6242251
2/15/21,SCI,127,8,0,119,,1,1,0,1,121,0,0,0,,,,,,,9,9,39.64190724,-82.6242251
2/22/21,SCI,127,5,0,122,,1,1,0,2,120,0,4.76,0,,,,,,,6,6,39.64190724,-82.6242251
3/1/21,SCI,128,5,0,123,,0,0,0,10,121,-1,0,0,,,,,,,5,5,39.64190724,-82.6242251
3/8/21,SCI,128,2,0,126,,0,0,0,5,120,0,0,0,,,,,,,2,4,39.64190724,-82.6242251
3/15/21,SCI,128,1,0,127,,0,0,0,3,118,0,0,0,,,,,,,1,1,39.64190724,-82.6242251
3/22/21,SCI,128,1,0,127,,0,0,0,7,118,0,0,0,,,,,,,1,1,39.64190724,-82.6242251
3/29/21,SCI,128,1,0,127,,0,0,0,0,118,1,0,0,,,,,,,1,1,39.64190724,-82.6242251
4/5/21,SCI,129,2,0,127,,0,0,0,0,117,0,0,0,,,,,,,2,1,39.64190724,-82.6242251
4/12/21,SCI,131,4,0,127,,0,0,0,0,116,0,0,0,,,,,,,4,3,39.64190724,-82.6242251
4/19/21,SCI,132,2,0,130,,1,1,0,5,116,0,0,0,,,,,,,3,2,39.64190724,-82.6242251
4/26/21,SCI,133,4,0,129,,1,1,0,3,115,,4.64,0,,,,,,,5,4,39.64190724,-82.6242251
5/3/21,SCI,133,0,0,133,,0,0,0,6,116,,0,0,,,,,,,0,3,39.64190724,-82.6242251
5/10/21,SCI,133,0,0,133,,0,0,0,1,116,,0,0,,,,,,,0,0,39.64190724,-82.6242251
5/17/21,SCI,133,0,0,133,,0,0,0,7,116,,0,0,,,,,,,0,0,39.64190724,-82.6242251
5/24/21,SCI,133,0,0,133,,0,0,0,4,115,,0,0,,,,,,,0,0,39.64190724,-82.6242251
6/1/21,SCI,133,0,0,133,,0,0,0,4,115,,0,0,,,,,,,0,0,39.64190724,-82.6242251
6/7/21,SCI,133,0,0,133,,0,0,0,3,114,,0,0,,,,,,,0,0,39.64190724,-82.6242251
6/14/21,SCI,133,0,0,133,,0,0,0,5,113,,0,0,,,,,,,0,0,39.64190724,-82.6242251
6/21/21,SCI,133,0,0,133,,1,0,0,6,112,,0,0,,,,,,,0,0,39.64190724,-82.6242251
6/28/21,SCI,133,0,0,133,,0,0,0,3,111,,0,0,,,,,,,0,0,39.64190724,-82.6242251
7/6/21,SCI,133,0,0,133,,0,0,0,1,111,,0,0,,,,,,,0,0,39.64190724,-82.6242251
7/12/21,SCI,133,0,0,133,,0,0,0,1,111,,0,0,0,0,,,,,0,0,39.64190724,-82.6242251
7/19/21,SCI,133,0,0,133,,0,0,0,7,110,,0,0,0,0,,,,,0,0,39.64190724,-82.6242251
7/26/21,SCI,133,0,0,133,,0,0,0,0,110,,0,0,,,,,,,133,0,39.64190724,-82.6242251
8/2/21,SCI,133,0,0,133,,0,0,0,0,109,,0,0,0,0,,,,,0,0,39.64190724,-82.6242251
8/9/21,SCI,134,1,0,133,,0,0,0,0,109,,0,0,0,0,0,0,0,,1,0,39.64190724,-82.6242251
8/16/21,SCI,136,2,0,134,,0,0,0,2,109,,2.8,0,0,0,0,1,1,,2,1,39.64190724,-82.6242251
8/23/21,SCI,136,2,0,134,,0,0,0,8,108,,41.2,4.07,0,0,0,1,1,,2,2,39.64190724,-82.6242251
8/30/21,SCI,139,3,0,136,,0,0,0,6,107,,6.25,0,0,0,0,1,1,,3,2,39.64190724,-82.6242251
9/7/21,SCI,143,4,0,139,,0,0,0,3,107,,0,0,0,0,0,0,0,,4,4,39.64190724,-82.6242251
9/13/21,SCI,150,11,0,139,,0,0,0,40,106,,0,0,0,0,0,1,1,,11,8,39.64190724,-82.6242251
9/20/21,SCI,153,9,0,144,OPEN BAY,1,0,0,15,104,,11.4,0,0,0,0,1,1,,9,8,39.64190724,-82.6242251
9/27/21,SCI,155,8,0,147,OPEN BAY,0,0,0,4,103,,0,0,0,0,0,0,0,,8,8,39.64190724,-82.6242251
10/4/21,SCI,157,6,0,151,OPEN BAY,0,0,0,4,102,,0,0,0,0,0,0,0,,6,7,39.64190724,-82.6242251
10/11/21,SCI,157,4,0,153,OPEN BAY,2,2,0,6,102,,3.64,0,0,0,0,0,0,,6,6,39.64190724,-82.6242251
10/18/21,SCI,161,5,0,156,OPEN BAY,2,2,0,4,101,,20.8,8.93,0,0,0,1,1,,7,5,39.64190724,-82.6242251
10/25/21,SCI,161,4,0,157,OPEN BAY,1,0,0,14,103,,2.6,0,0,0,0,0,0,,4,4,39.64190724,-82.6242251
11/1/21,SCI,161,1,0,160,OPEN BAY,0,0,0,5,103,,0,0,0,0,0,0,0,,1,2,39.64190724,-82.6242251
11/8/21,SCI,161,1,0,160,OPEN BAY,0,0,0,5,102,,0,0,0,0,0,0,0,,1,1,39.64190724,-82.6242251
11/15/21,SCI,161,0,0,161,OPEN BAY,0,0,0,1,103,,14.5,11,0,0,0,1,1,,0,0,39.64190724,-82.6242251
11/22/21,SCI,162,0,0,162,OPEN BAY,0,0,0,3,103,,174,221,0,0,0,1,1,,0,1,39.64190724,-82.6242251
11/29/21,SCI,164,1,0,163,OPEN BAY,1,1,0,1,103,,20.4,11.6,0,0,0,1,1,,2,2,39.64190724,-82.6242251
